Provinces Name,"Provinces Code","Series Name","Series Code","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
"Kediri, Kab.","ID.JI.KR","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","4334445.3","4804526.7","5312309.1","5867921.5","6581851.2","7707541.7","8800596.9","9904990.2","12826130","13895970","15644310","17479350","19641740","22293970","..","..","..","..","..","..",".."
"Kediri, Kab.","ID.JI.KR","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","18254460","19354910","20538320","21733460","22889970","24007720","25211900","26446170","27789500","29197650","28491000"
"Kediri, Kab.","ID.JI.KR","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","18254460","20425020","22590110","25103210","27755230","30497510","33212390","35870640","38597980","41204860","40626800"
"Kediri, Kab.","ID.JI.KR","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","1266680","1277329","1288066","1298895","1309814","1320825","1331928","1344800","1353100","1360900","1368100","1374900","1378720","1386800","1392000","1396600","1400700","1443613","1454244","1464954","1474840","1479687","1488339","1451028","1451119","1451630","1451861","1503095","1512610","1521895","1530504","1538929","1546883","1554385","1561392","1568113","1574272","1580092"
"Kediri, Kota","ID.JI.KD","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","16615443","17609569","17170932","17726379","18745980","18792298","19768496","20660129","19742604","20741610","21967340","23710200","25490230","27133720","..","..","..","..","..","..",".."
"Kediri, Kota","ID.JI.KD","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","16615443","19070783","20287785","23742588","27420904","31680447","37743633","41784078","44259802","50414350","57247090","65321990","74808270","84796520","..","..","..","..","..","..",".."
"Kediri, Kota","ID.JI.KD","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","16615443","17609569","17170932","17726379","18745980","18792298","19768496","20660129","19742604","20741610","21967340","23710200","25490230","27133720","..","..","..","..","..","..",".."
"Kediri, Kota","ID.JI.KD","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","16615443","19070783","20287785","23742588","27420904","31680447","37743633","41784078","44259802","50414350","57247090","65321990","74808270","84796520","..","..","..","..","..","..",".."
"Kediri, Kota","ID.JI.KD","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","57550590","60020080","63185080","65408800","69232890","72945530","76988360","80946160","85341230","90008680","84374978.8"
"Kediri, Kota","ID.JI.KD","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","57550590","64017690","72303030","79858860","87704150","95865240","106396450","116060220","127722020","139253270","132406061.08"
"Kediri, Kota","ID.JI.KD","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","229877","232624","235403","238216","241062","243943","246857","250000","252400","254800","257100","259200","260575","263300","265200","267100","268800","251522","251697","251872","252033","252673","254150","265721","268081","270374","272610","269193","271511","273695","276619","278072","280004","281978","284003","285582","287409","289109"
"Lamongan, Kab.","ID.JI.LA","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3233717.3","3325775.8","3433154.8","3537722.6","3695793.7","3883701.8","4092914.9","4328739.3","5448145.7","5792100","6191070","6625820","7098170","7588270","..","..","..","..","..","..",".."
"Lamongan, Kab.","ID.JI.LA","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3233717.3","3564680.6","3898935.1","4263447.1","4711125.3","5334278.9","6016135.8","6806530.7","9124212.3","10357580","11774160","13460950","15339110","17610760","..","..","..","..","..","..",".."
"Lamongan, Kab.","ID.JI.LA","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3233717.3","3325775.8","3433154.8","3537722.6","3695793.7","3883701.8","4092914.9","4328739.3","5448145.7","5792100","6191070","6625820","7098170","7588270","..","..","..","..","..","..",".."
"Lamongan, Kab.","ID.JI.LA","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3233717.3","3564680.6","3898935.1","4263447.1","4711125.3","5334278.9","6016135.8","6806530.7","9124212.3","10357580","11774160","13460950","15339110","17610760","..","..","..","..","..","..",".."
"Lamongan, Kab.","ID.JI.LA","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","16275240","17360490","18562690","19848840","21099940","22316880","23623790","24927950","26280920","27709460","26972650"
"Lamongan, Kab.","ID.JI.LA","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","16275240","18264970","20561690","23012340","25704520","28746240","31707260","34370510","37226830","39733820","39169590"
"Lamongan, Kab.","ID.JI.LA","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","1077166","1086392","1095697","1105082","1114547","1124093","1133721","1144900","1152200","1159000","1165300","1171200","1175751","1181700","1186300","1190500","1194100","1214101","1221528","1229000","1235890","1237616","1244853","1188136","1188559","1189087","1189615","1180699","1182808","1184581","1186382","1187084","1187795","1188193","1188478","1188913","1189106","1189380"
"Lumajang, Kab.","ID.JI.LU","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3887932.3","4024415.3","4172514.9","4353045","4570180.2","4793733.6","5044176.4","5321481.8","5702076.2","6013670","6369900","6768520","7203530","7672420","..","..","..","..","..","..",".."
"Lumajang, Kab.","ID.JI.LU","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3887932.3","4330385.4","4812813.2","5371581.1","6117602.6","7326996.4","8457897.2","9542818.8","11132920","12369240","13886440","15583420","17461480","19727720","..","..","..","..","..","..",".."
"Lumajang, Kab.","ID.JI.LU","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3887932.3","4024415.3","4172514.9","4353045","4570180.2","4793733.6","5044176.4","5321481.8","5702076.2","6013670","6369900","6768520","7203530","7672420","..","..","..","..","..","..",".."
"Lumajang, Kab.","ID.JI.LU","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3887932.3","4330385.4","4812813.2","5371581.1","6117602.6","7326996.4","8457897.2","9542818.8","11132920","12369240","13886440","15583420","17461480","19727720","..","..","..","..","..","..",".."
"Lumajang, Kab.","ID.JI.LU","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","14260060","15144380","16053390","16949580","17851860","18676950","19555170","20542930","21574220","22603330","21933790"
"Lumajang, Kab.","ID.JI.LU","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","14260060","16078500","17783350","19636950","21983120","24417110","26652840","28703890","30695970","32691100","32062010"
"Lumajang, Kab.","ID.JI.LU","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","889334","894329","899352","904404","909483","914591","919728","925700","928800","931600","933900","935900","936289","938800","939700","940200","941100","981944","987939","993971","999533","1002131","1007991","1017467","1021317","1024849","1028103","1008486","1013403","1017900","1023818","1026378","1030193","1033698","1036823","1039794","1042395","1044718"
"Madiun, Kab.","ID.JI.MN","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1768795.4","1830967.8","1895358.5","1954805.3","2022086.1","2115603.6","2212871.5","2329838.1","2759669.5","2899890","3071610","3268560","3478780","3700330","..","..","..","..","..","..",".."
"Madiun, Kab.","ID.JI.MN","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1768795.4","2030718.7","2329411.3","2591001.3","2891414","3376252.3","3833654.9","4304724.1","5558716.6","6114940","6898710","7777300","8779980","9953790","..","..","..","..","..","..",".."
"Madiun, Kab.","ID.JI.MN","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1768795.4","1830967.8","1895358.5","1954805.3","2022086.1","2115603.6","2212871.5","2329838.1","2759669.5","2899890","3071610","3268560","3478780","3700330","..","..","..","..","..","..",".."
"Madiun, Kab.","ID.JI.MN","Total GDP including Oil and Gas (in IDR Million), Current Price","NA.GDP.INC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1768795.4","2030718.7","2329411.3","2591001.3","2891414","3376252.3","3833654.9","4304724.1","5558716.6","6114940","6898710","7777300","8779980","9953790","..","..","..","..","..","..",".."
"Madiun, Kab.","ID.JI.MN","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Constant Price","NA.GDP.INC.OG.SNA08.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8119750","8608680","9135700","9654150","10169720","10704870","11268900","11879340","12485010","13161840","12939583.9"
"Madiun, Kab.","ID.JI.MN","Total GDP including Oil and Gas (in IDR Million), SNA 2008, Current Price","NA.GDP.INC.OG.SNA08.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8119750","9118180","10181980","11293560","12532050","13901450","15226950","16417720","17636100","18931550","18917154.9"
"Madiun, Kab.","ID.JI.MN","Total Population (in number of people)","SP.POP.TOTL","..","..","..","..","..","..","..","638586","637929","637273","636617","635962","635308","634654","634100","635200","636400","637600","638800","640194","641100","642300","643500","644700","651604","653421","655243","656918","657660","661506","642335","642398","642518","642638","663476","666305","669088","671883","673988","676087","677993","679888","681394","682684","683784"
"Madiun, Kota","ID.JI.MD","Total GDP excluding Oil and Gas (in IDR Million), Constant Price","NA.GDP.EXC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","716955.53","742600.07","773497.25","807873.94","846174.4","889322.52","937574.1","995215.21","1864815.1","1977780","2114840","2266730","2443200","2640370","..","..","..","..","..","..",".."
"Madiun, Kota","ID.JI.MD","Total GDP excluding Oil and Gas (in IDR Million), Current Price","NA.GDP.EXC.OG.CR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","716955.53","823195.58","952237.76","1080668.2","1233402.6","1455346.7","1687456.6","1908454.3","3924094.2","4380550","4996340","5689250","6419850","7327600","..","..","..","..","..","..",".."
"Madiun, Kota","ID.JI.MD","Total GDP including Oil and Gas (in IDR Million), Constant Price","NA.GDP.INC.OG.KR","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","716955.53","742600.07","773497.25","807873.94","846174.4","889322.52","937574.1","995215.21","1864815.1","1977780","2114840","2266730","2443200","2640370","..","..","..","..","..","..",".."
